Segment,Brand,Collection,commodity_code,commodity_group,secondary_salesrep_name,primary_fullname,cust_store_id,cust_id,cust_name,fabric_content,final_subbrand,first_season,Garment Type,style_status,style_id,Color,Color Type,style_description,alternate_style_description
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104AC14,BLK,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104AC14,DESL,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104AC14,EBW,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104AC14,EGG,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104AC14,IND,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104AC14,PWT,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104AC14,WIN,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104APC4,BLK,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104APC4,EBW,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104APC4,IND,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM104APC4,PWT,Solid,Drawstring Jogger,Drawstring Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM900AC14,AQBU,Solid, V-Neck Top, V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM900AC14,BLK,Solid, V-Neck Top, V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM900AC14,DESL,Solid, V-Neck Top, V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM900AC14,EBW,Solid, V-Neck Top, V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM900AC14,EGG,Solid, V-Neck Top, V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM900AC14,IND,Solid, V-Neck Top, V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM900AC14,PWT,Solid, V-Neck Top, V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Others,SCE -  Single Customer Exclusive,WM900AC14,WIN,Solid, V-Neck Top, V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,AQBU,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,BLK,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,DESL,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,EBW,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,EGG,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,IND,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,PWT,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,WIN,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104AP,BLK,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104AP,EBW,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104AP,IND,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104AP,PWT,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Top,SCE -  Single Customer Exclusive,WM900A,AQBU,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Top,SCE -  Single Customer Exclusive,WM900A,BLK,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Top,SCE -  Single Customer Exclusive,WM900A,DESL,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Top,SCE -  Single Customer Exclusive,WM900A,EBW,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Top,SCE -  Single Customer Exclusive,WM900A,EGG,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Top,SCE -  Single Customer Exclusive,WM900A,IND,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Top,SCE -  Single Customer Exclusive,WM900A,PWT,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Top,SCE -  Single Customer Exclusive,WM900A,WIN,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145,BLK,Solid,Ult Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145,EBW,Solid,Ult Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145,IND,Solid,Ult Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145,PWT,Solid,Ult Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145IC14,BLK,Solid,Ult Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145IC14,EBW,Solid,Ult Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145IC14,IND,Solid,Ult Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145IC14,PWT,Solid,Ult Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145P,BLK,Solid,Pet Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145P,EBW,Solid,Pet Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145P,IND,Solid,Pet Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145P,PWT,Solid,Pet Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145PIC4,BLK,Solid,Pet Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145PIC4,EBW,Solid,Pet Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145PIC4,IND,Solid,Pet Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145PIC4,PWT,Solid,Pet Draw Jogger,Draw Jogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145PRC12,BLK,Solid,Pet DrawJogger,Pet DrawJogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145PRC12,EBW,Solid,Pet DrawJogger,Pet DrawJogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145PRC12,IND,Solid,Pet DrawJogger,Pet DrawJogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145PRC12,PWT,Solid,Pet DrawJogger,Pet DrawJogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145RC12,BLK,Solid,UltDrawJogger,UltDrawJogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145RC12,EBW,Solid,UltDrawJogger,UltDrawJogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145RC12,IND,Solid,UltDrawJogger,UltDrawJogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM145RC12,PWT,Solid,UltDrawJogger,UltDrawJogger
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951,BLK,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951,EBW,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951,IND,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951,PWT,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951IC14,BLK,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951IC14,EBW,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951IC14,IND,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951IC14,PWT,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951RC12,BLK,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951RC12,EBW,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951RC12,IND,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,WM Medical House,WM Medical House,"",WAL716,Wal-Mart Stores Inc.,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA H2 24-SEP,Top,SCE -  Single Customer Exclusive,WM951RC12,PWT,Solid,Ult V-Neck Top,V-Neck Top
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,House Account,Corporate Account,"",WALSAM,Walmart Samples,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,AQBU,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,House Account,Corporate Account,"",WALSAM,Walmart Samples,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,BLK,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,House Account,Corporate Account,"",WALSAM,Walmart Samples,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,DESL,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,USA,WM USA DSDC Rayon,FMWD,WMDSDC,House Account,Corporate Account,"",WALSAM,Walmart Samples,77% Polyester / 20% Rayon / 3% Spandex Twill,WM-DSDC Ultimate,WMUSA Core - Dec 21,Pant,SCE -  Single Customer Exclusive,WM104A,EBW,Solid,Ultimate Yoga Drawstring Jogger,PANT
