Category,wm_week,WM Year,WM Weeks,WM Month,WM Month Nbr,upc, net unit sales,net retail sales
Performance 1,201929,2019,29,7 August,,71660512913,23,433
Performance 1,201929,2019,29,7 August,,71660512914,11,207
Performance 1,201929,2019,29,7 August,,71660512915,13,245
Performance 1,201929,2019,29,7 August,,71660512916,7,132
Performance 1,201929,2019,29,7 August,,71660512917,41,772
Performance 1,201929,2019,29,7 August,,71660512918,9,170
Performance 1,201929,2019,29,7 August,,71660513171,35,659
Performance 1,201929,2019,29,7 August,,71660513172,34,641
Performance 1,201929,2019,29,7 August,,71660513261,23,433
Performance 1,201929,2019,29,7 August,,71660513317,22,414
Performance 1,201929,2019,29,7 August,,71660513318,5,94
Performance 1,201929,2019,29,7 August,,71660513319,99,1865
Performance 1,201929,2019,29,7 August,,71660513320,39,735
Performance 1,201929,2019,29,7 August,,71660513321,196,3693
Performance 1,201929,2019,29,7 August,,71660513322,148,2788
Performance 1,201929,2019,29,7 August,,71660513363,119,2242
Performance 1,201929,2019,29,7 August,,71660513365,82,1545
Performance 1,201929,2019,29,7 August,,71660513366,56,1055
Performance 1,201929,2019,29,7 August,,71660513367,16,301
Performance 1,201929,2019,29,7 August,,71660513368,6,113
Performance 1,201929,2019,29,7 August,,71660513471,38,716
Performance 1,201929,2019,29,7 August,,71660513472,49,923
Performance 1,201929,2019,29,7 August,,71660513473,19,358
Performance 1,201929,2019,29,7 August,,71660513474,28,528
Performance 1,201929,2019,29,7 August,,71660513649,13,245
Performance 1,201929,2019,29,7 August,,71660513650,15,283
Performance 1,201929,2019,29,7 August,,71660513651,5,94
Performance 1,201929,2019,29,7 August,,71660513652,46,867
Performance 1,201929,2019,29,7 August,,71660513653,41,772
Performance 1,201929,2019,29,7 August,,71660513654,19,358
Performance 1,201929,2019,29,7 August,,71660513661,24,452
Performance 1,201929,2019,29,7 August,,71660513662,10,188
Performance 1,201929,2019,29,7 August,,71660513663,24,452
Performance 1,201929,2019,29,7 August,,71660513664,12,226
WM.com Exclusive,201929,2019,29,7 August,,71660513880,23,252
WM.com Exclusive,201929,2019,29,7 August,,71660513881,-1,-11
WM.com Exclusive,201929,2019,29,7 August,,71660513882,21,230
WM.com Exclusive,201929,2019,29,7 August,,71660513883,6,66
WM.com Exclusive,201929,2019,29,7 August,,71660513884,23,249
WM.com Exclusive,201929,2019,29,7 August,,71660513885,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660513913,1,9
WM.com Exclusive,201929,2019,29,7 August,,71660513915,3,26
WM.com Exclusive,201929,2019,29,7 August,,71660514305,15,165
WM.com Exclusive,201929,2019,29,7 August,,71660514645,-1,-8
Performance 1,201929,2019,29,7 August,,71660514733,80,1507
Performance 1,201929,2019,29,7 August,,71660514895,21,396
Performance 1,201929,2019,29,7 August,,71660514896,20,377
WM.com Exclusive,201929,2019,29,7 August,,71660515018,16,125
WM.com Exclusive,201929,2019,29,7 August,,71660515020,7,56
Performance 1,201929,2019,29,7 August,,71660515116,13,245
Performance 1,201929,2019,29,7 August,,71660515270,42,791
Performance 1,201929,2019,29,7 August,,71660515271,62,1168
Performance 1,201929,2019,29,7 August,,71660515291,34,641
Performance 1,201929,2019,29,7 August,,71660515292,36,678
Performance 1,201929,2019,29,7 August,,71660515293,16,301
Performance 1,201929,2019,29,7 August,,71660515477,11,207
Performance 1,201929,2019,29,7 August,,71660515480,5,94
Performance 1,201929,2019,29,7 August,,71660515481,19,358
Performance 1,201929,2019,29,7 August,,71660515603,25,471
Performance 1,201929,2019,29,7 August,,71660515605,11,207
Performance 1,201929,2019,29,7 August,,71660515606,17,320
Performance 1,201929,2019,29,7 August,,71660515607,5,94
Performance 1,201929,2019,29,7 August,,71660515814,19,358
Performance 1,201929,2019,29,7 August,,71660515815,8,151
Performance 1,201929,2019,29,7 August,,71660515816,40,754
Performance 1,201929,2019,29,7 August,,71660515819,40,754
Prints,201929,2019,29,7 August,,71660515905,1,16
Prints,201929,2019,29,7 August,,71660515908,0,0
Prints,201929,2019,29,7 August,,71660515909,9,144
Performance 1,201929,2019,29,7 August,,71660515992,29,546
Performance 1,201929,2019,29,7 August,,71660515993,42,791
Prints,201929,2019,29,7 August,,71660516043,4,64
Prints,201929,2019,29,7 August,,71660516044,0,0
Prints,201929,2019,29,7 August,,71660516045,8,128
Prints,201929,2019,29,7 August,,71660516046,8,128
Prints,201929,2019,29,7 August,,71660516052,2,32
Performance 1,201929,2019,29,7 August,,71660516169,6,113
Performance 1,201929,2019,29,7 August,,71660516170,124,2336
WM.com Exclusive,201929,2019,29,7 August,,71660516177,2,15
Performance 1,201929,2019,29,7 August,,71660516209,102,1922
Performance 1,201929,2019,29,7 August,,71660516212,77,1451
Performance 1,201929,2019,29,7 August,,71660516213,85,1601
WM.com Exclusive,201929,2019,29,7 August,,71660516223,3,23
WM.com Exclusive,201929,2019,29,7 August,,71660516225,4,30
WM.com Exclusive,201929,2019,29,7 August,,71660516227,1,8
WM.com Exclusive,201929,2019,29,7 August,,71660516380,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660516381,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660516384,1,16
WM.com Exclusive,201929,2019,29,7 August,,71660516644,2,33
WM.com Exclusive,201929,2019,29,7 August,,71660516645,2,33
WM.com Exclusive,201929,2019,29,7 August,,71660516851,1,10
WM.com Exclusive,201929,2019,29,7 August,,71660516854,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660516871,2,26
WM.com Exclusive,201929,2019,29,7 August,,71660517468,1,16
WM.com Exclusive,201929,2019,29,7 August,,71660517690,4,44
WM.com Exclusive,201929,2019,29,7 August,,71660519383,-1,-9
WM.com Exclusive,201929,2019,29,7 August,,71660519656,4,44
WM.com Exclusive,201929,2019,29,7 August,,71660522555,9,99
WM.com Exclusive,201929,2019,29,7 August,,71660522945,12,132
WM.com Exclusive,201929,2019,29,7 August,,71660523124,4,44
WM.com Exclusive,201929,2019,29,7 August,,71660523342,2,22
WM.com Exclusive,201929,2019,29,7 August,,71660524433,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660524679,2,16
WM.com Exclusive,201929,2019,29,7 August,,71660524850,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660525532,4,44
WM.com Exclusive,201929,2019,29,7 August,,71660525533,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660525534,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660525535,3,33
WM.com Exclusive,201929,2019,29,7 August,,71660526794,7,95
Core Ess,201929,2019,29,7 August,,71660527306,12,156
Prints,201929,2019,29,7 August,,71660529363,14,223
Prints,201929,2019,29,7 August,,71660529364,8,128
Prints,201929,2019,29,7 August,,71660529365,12,192
Prints,201929,2019,29,7 August,,71660529366,1,16
Prints,201929,2019,29,7 August,,71660529367,12,192
Prints,201929,2019,29,7 August,,71660529409,3,48
Prints,201929,2019,29,7 August,,71660529454,2,32
WM.com Exclusive,201929,2019,29,7 August,,71660533178,1,16
WM.com Exclusive,201929,2019,29,7 August,,71660533179,1,16
Core Ess,201929,2019,29,7 August,,71660533555,-1,-8
Seasonal Solids,201929,2019,29,7 August,,71660534171,2,38
Seasonal Solids,201929,2019,29,7 August,,71660534172,1,19
Seasonal Solids,201929,2019,29,7 August,,71660534213,3,57
WM.com Exclusive,201929,2019,29,7 August,,71660535972,2,22
WM.com Exclusive,201929,2019,29,7 August,,71660535974,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660535975,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660535979,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660537736,4,44
WM.com Exclusive,201929,2019,29,7 August,,71660537738,0,0
Seasonal Solids,201929,2019,29,7 August,,71660538827,1,16
Core Ess,201929,2019,29,7 August,,71660539369,9,117
WM.com Exclusive,201929,2019,29,7 August,,71660539914,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660539993,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660540342,1,11
Core Ess,201929,2019,29,7 August,,71660540391,1,8
Core Ess,201929,2019,29,7 August,,71660540392,4,34
Core Ess,201929,2019,29,7 August,,71660540394,4,34
WM.com Exclusive,201929,2019,29,7 August,,71660540412,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660540413,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660540693,3,33
WM.com Exclusive,201929,2019,29,7 August,,71660540754,2,21
Core Ess,201929,2019,29,7 August,,71660540772,6,78
Core Ess,201929,2019,29,7 August,,71660540774,7,91
WM.com Exclusive,201929,2019,29,7 August,,71660541247,4,91
WM.com Exclusive,201929,2019,29,7 August,,71660541248,2,44
WM.com Exclusive,201929,2019,29,7 August,,71660541249,1,22
WM.com Exclusive,201929,2019,29,7 August,,71660541250,1,22
WM.com Exclusive,201929,2019,29,7 August,,71660541251,3,66
WM.com Exclusive,201929,2019,29,7 August,,71660541273,3,24
WM.com Exclusive,201929,2019,29,7 August,,71660541282,1,22
WM.com Exclusive,201929,2019,29,7 August,,71660541285,3,66
WM.com Exclusive,201929,2019,29,7 August,,71660541305,2,44
WM.com Exclusive,201929,2019,29,7 August,,71660541306,2,44
WM.com Exclusive,201929,2019,29,7 August,,71660541308,1,22
WM.com Exclusive,201929,2019,29,7 August,,71660541310,1,22
WM.com Exclusive,201929,2019,29,7 August,,71660541333,1,22
Core Ess,201929,2019,29,7 August,,71660541618,19,246
Core Ess,201929,2019,29,7 August,,71660541767,5,65
Core Ess,201929,2019,29,7 August,,71660541768,8,104
Core Ess,201929,2019,29,7 August,,71660542177,19,246
Core Ess,201929,2019,29,7 August,,71660542178,7,91
Core Ess,201929,2019,29,7 August,,71660542179,13,168
Core Ess,201929,2019,29,7 August,,71660542180,21,272
Core Ess,201929,2019,29,7 August,,71660542181,9,117
Prints,201929,2019,29,7 August,,71660542391,1,16
Prints,201929,2019,29,7 August,,71660542393,3,48
Prints,201929,2019,29,7 August,,71660542394,3,48
Prints,201929,2019,29,7 August,,71660542431,5,80
Prints,201929,2019,29,7 August,,71660542531,3,48
Prints,201929,2019,29,7 August,,71660542534,2,32
Prints,201929,2019,29,7 August,,71660542535,14,223
Core Ess,201929,2019,29,7 August,,71660542617,13,168
Core Ess,201929,2019,29,7 August,,71660542618,18,233
Core Ess,201929,2019,29,7 August,,71660542620,15,194
Core Ess,201929,2019,29,7 August,,71660542621,20,259
Core Ess,201929,2019,29,7 August,,71660543165,8,104
Core Ess,201929,2019,29,7 August,,71660543166,2,26
Core Ess,201929,2019,29,7 August,,71660543167,6,78
Core Ess,201929,2019,29,7 August,,71660543320,6,78
Core Ess,201929,2019,29,7 August,,71660543321,5,65
Core Ess,201929,2019,29,7 August,,71660543791,10,130
Core Ess,201929,2019,29,7 August,,71660543792,15,194
Core Ess,201929,2019,29,7 August,,71660544787,10,130
Core Ess,201929,2019,29,7 August,,71660544788,7,91
WM.com Exclusive,201929,2019,29,7 August,,71660545631,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660545663,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660545665,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660545666,2,50
Core Ess,201929,2019,29,7 August,,71660545861,9,117
Prints,201929,2019,29,7 August,,71660546005,6,96
Prints,201929,2019,29,7 August,,71660546030,7,112
Prints,201929,2019,29,7 August,,71660546031,4,64
Prints,201929,2019,29,7 August,,71660546073,2,32
Prints,201929,2019,29,7 August,,71660546077,3,48
Prints,201929,2019,29,7 August,,71660546098,1,16
WM.com Exclusive,201929,2019,29,7 August,,71660546410,1,19
Core Ess,201929,2019,29,7 August,,71660546698,68,881
Core Ess,201929,2019,29,7 August,,71660546699,115,1490
Core Ess,201929,2019,29,7 August,,71660546700,78,1011
Core Ess,201929,2019,29,7 August,,71660546743,53,687
Core Ess,201929,2019,29,7 August,,71660546744,2,26
Core Ess,201929,2019,29,7 August,,71660546745,1,13
Core Ess,201929,2019,29,7 August,,71660546756,12,156
Core Ess,201929,2019,29,7 August,,71660546757,17,220
Core Ess,201929,2019,29,7 August,,71660546767,14,181
Core Ess,201929,2019,29,7 August,,71660546768,16,207
Core Ess,201929,2019,29,7 August,,71660546769,1,13
Core Ess,201929,2019,29,7 August,,71660546770,3,39
Core Ess,201929,2019,29,7 August,,71660546771,13,168
Core Ess,201929,2019,29,7 August,,71660546902,15,194
Core Ess,201929,2019,29,7 August,,71660546903,18,233
Core Ess,201929,2019,29,7 August,,71660546904,10,130
Core Ess,201929,2019,29,7 August,,71660546905,4,52
Core Ess,201929,2019,29,7 August,,71660546906,5,65
WM.com Exclusive,201929,2019,29,7 August,,71660547032,3,57
WM.com Exclusive,201929,2019,29,7 August,,71660547034,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660547141,1,19
Core Ess,201929,2019,29,7 August,,71660547196,17,220
WM.com Exclusive,201929,2019,29,7 August,,71660547198,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660547200,2,38
WM.com Exclusive,201929,2019,29,7 August,,71660547201,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660547318,1,10
WM.com Exclusive,201929,2019,29,7 August,,71660547821,1,9
WM.com Exclusive,201929,2019,29,7 August,,71660548417,1,13
WM.com Exclusive,201929,2019,29,7 August,,71660548731,2,38
WM.com Exclusive,201929,2019,29,7 August,,71660548736,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660548763,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660548773,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660548780,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660548782,5,95
WM.com Exclusive,201929,2019,29,7 August,,71660548783,3,57
WM.com Exclusive,201929,2019,29,7 August,,71660548784,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660548785,6,114
Core Ess,201929,2019,29,7 August,,71660549841,15,194
Core Ess,201929,2019,29,7 August,,71660549850,7,91
Core Ess,201929,2019,29,7 August,,71660549851,8,104
Core Ess,201929,2019,29,7 August,,71660549852,1,13
Core Ess,201929,2019,29,7 August,,71660551297,8,104
Core Ess,201929,2019,29,7 August,,71660551298,11,143
Core Ess,201929,2019,29,7 August,,71660551299,11,143
Core Ess,201929,2019,29,7 August,,71660551760,18,233
Core Ess,201929,2019,29,7 August,,71660551762,10,130
Core Ess,201929,2019,29,7 August,,71660551763,10,130
Core Ess,201929,2019,29,7 August,,71660551764,7,91
Core Ess,201929,2019,29,7 August,,71660551765,10,130
Core Ess,201929,2019,29,7 August,,71660551788,23,298
Core Ess,201929,2019,29,7 August,,71660551789,16,207
Core Ess,201929,2019,29,7 August,,71660551790,8,104
Core Ess,201929,2019,29,7 August,,71660551791,11,143
WM.com Exclusive,201929,2019,29,7 August,,71660552261,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660552310,2,22
WM.com Exclusive,201929,2019,29,7 August,,71660552311,4,44
WM.com Exclusive,201929,2019,29,7 August,,71660552423,1,11
Core Ess,201929,2019,29,7 August,,71660552432,5,42
Core Ess,201929,2019,29,7 August,,71660552433,0,0
Core Ess,201929,2019,29,7 August,,71660552474,1,8
Core Ess,201929,2019,29,7 August,,71660552475,1,8
Core Ess,201929,2019,29,7 August,,71660552476,7,59
Core Ess,201929,2019,29,7 August,,71660552478,3,25
Core Ess,201929,2019,29,7 August,,71660552479,2,17
WM.com Exclusive,201929,2019,29,7 August,,71660552491,5,80
WM.com Exclusive,201929,2019,29,7 August,,71660552492,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660552493,2,32
WM.com Exclusive,201929,2019,29,7 August,,71660552640,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660552642,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552643,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660552646,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552647,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552648,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552652,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552653,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552663,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552664,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552669,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552685,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660552687,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552690,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552715,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552720,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552729,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660552733,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660552742,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660552745,1,23
WM.com Exclusive,201929,2019,29,7 August,,71660552785,3,32
WM.com Exclusive,201929,2019,29,7 August,,71660552786,6,66
WM.com Exclusive,201929,2019,29,7 August,,71660552832,5,55
WM.com Exclusive,201929,2019,29,7 August,,71660552889,9,94
Core Ess,201929,2019,29,7 August,,71660552926,8,104
Core Ess,201929,2019,29,7 August,,71660552927,0,0
Core Ess,201929,2019,29,7 August,,71660552928,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660552959,5,52
WM.com Exclusive,201929,2019,29,7 August,,71660552960,3,33
WM.com Exclusive,201929,2019,29,7 August,,71660552961,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660553000,4,44
Core Ess,201929,2019,29,7 August,,71660553004,21,272
Core Ess,201929,2019,29,7 August,,71660553005,18,233
Core Ess,201929,2019,29,7 August,,71660553006,11,143
WM.com Exclusive,201929,2019,29,7 August,,71660553011,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660553013,2,22
WM.com Exclusive,201929,2019,29,7 August,,71660553020,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660553022,0,0
Core Ess,201929,2019,29,7 August,,71660553083,13,168
Core Ess,201929,2019,29,7 August,,71660553086,8,104
Core Ess,201929,2019,29,7 August,,71660553087,5,65
Core Ess,201929,2019,29,7 August,,71660553088,27,350
WM.com Exclusive,201929,2019,29,7 August,,71660553171,2,22
WM.com Exclusive,201929,2019,29,7 August,,71660553234,3,33
WM.com Exclusive,201929,2019,29,7 August,,71660553235,3,32
WM.com Exclusive,201929,2019,29,7 August,,71660553236,-1,-11
WM.com Exclusive,201929,2019,29,7 August,,71660553237,1,11
WM.com Exclusive,201929,2019,29,7 August,,71660553238,5,55
WM.com Exclusive,201929,2019,29,7 August,,71660553337,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660553346,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660553351,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660553354,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660553355,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660553358,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660553359,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660553360,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660553361,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660553362,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660553363,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660553364,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660553383,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660553385,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660553488,1,11
Core Ess,201929,2019,29,7 August,,71660554012,31,402
Core Ess,201929,2019,29,7 August,,71660554013,8,104
Core Ess,201929,2019,29,7 August,,71660554014,29,376
Core Ess,201929,2019,29,7 August,,71660554015,30,389
Core Ess,201929,2019,29,7 August,,71660554016,20,259
WM.com Exclusive,201929,2019,29,7 August,,71660554415,2,22
WM.com Exclusive,201929,2019,29,7 August,,71660554426,4,44
WM.com Exclusive,201929,2019,29,7 August,,71660554617,2,22
WM.com Exclusive,201929,2019,29,7 August,,71660556622,6,149
WM.com Exclusive,201929,2019,29,7 August,,71660556630,5,124
WM.com Exclusive,201929,2019,29,7 August,,71660556631,4,99
WM.com Exclusive,201929,2019,29,7 August,,71660556632,5,124
WM.com Exclusive,201929,2019,29,7 August,,71660556633,9,224
WM.com Exclusive,201929,2019,29,7 August,,71660556743,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660556762,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660556763,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660556764,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660556765,2,50
WM.com Exclusive,201929,2019,29,7 August,,71660556767,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660556768,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660556772,2,50
Performance 1,201929,2019,29,7 August,,71660558828,66,1243
Performance 1,201929,2019,29,7 August,,71660558829,96,1809
Performance 1,201929,2019,29,7 August,,71660558830,73,1375
Performance 1,201929,2019,29,7 August,,71660558831,56,1055
Performance 1,201929,2019,29,7 August,,71660560219,40,754
Performance 1,201929,2019,29,7 August,,71660560220,35,659
Performance 1,201929,2019,29,7 August,,71660560497,53,999
Performance 1,201929,2019,29,7 August,,71660560499,10,188
Performance 1,201929,2019,29,7 August,,71660560500,74,1394
Performance 1,201929,2019,29,7 August,,71660560501,66,1243
Performance 1,201929,2019,29,7 August,,71660560502,62,1168
WM.com Exclusive,201929,2019,29,7 August,,71660560771,2,46
Performance 1,201929,2019,29,7 August,,71660560783,82,1545
WM.com Exclusive,201929,2019,29,7 August,,71660560790,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660560792,1,23
WM.com Exclusive,201929,2019,29,7 August,,71660560794,1,23
WM.com Exclusive,201929,2019,29,7 August,,71660560795,2,46
WM.com Exclusive,201929,2019,29,7 August,,71660560801,2,46
WM.com Exclusive,201929,2019,29,7 August,,71660560802,5,114
WM.com Exclusive,201929,2019,29,7 August,,71660560803,3,69
WM.com Exclusive,201929,2019,29,7 August,,71660560804,2,46
WM.com Exclusive,201929,2019,29,7 August,,71660560805,8,183
WM.com Exclusive,201929,2019,29,7 August,,71660560808,1,22
WM.com Exclusive,201929,2019,29,7 August,,71660560913,3,66
WM.com Exclusive,201929,2019,29,7 August,,71660560918,1,22
WM.com Exclusive,201929,2019,29,7 August,,71660561066,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660561070,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660561072,2,46
WM.com Exclusive,201929,2019,29,7 August,,71660561073,4,91
WM.com Exclusive,201929,2019,29,7 August,,71660561074,3,69
WM.com Exclusive,201929,2019,29,7 August,,71660561075,3,69
Performance 1,201929,2019,29,7 August,,71660561340,39,735
WM.com Exclusive,201929,2019,29,7 August,,71660561871,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660561968,2,27
WM.com Exclusive,201929,2019,29,7 August,,71660562071,5,68
WM.com Exclusive,201929,2019,29,7 August,,71660562072,2,27
WM.com Exclusive,201929,2019,29,7 August,,71660562086,1,14
WM.com Exclusive,201929,2019,29,7 August,,71660562088,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660562193,8,108
WM.com Exclusive,201929,2019,29,7 August,,71660562194,20,270
WM.com Exclusive,201929,2019,29,7 August,,71660562196,5,68
WM.com Exclusive,201929,2019,29,7 August,,71660562338,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660562339,4,54
WM.com Exclusive,201929,2019,29,7 August,,71660563204,1,16
WM.com Exclusive,201929,2019,29,7 August,,71660563205,5,80
WM.com Exclusive,201929,2019,29,7 August,,71660564954,3,33
WM.com Exclusive,201929,2019,29,7 August,,71660566044,2,33
WM.com Exclusive,201929,2019,29,7 August,,71660566045,2,33
Seasonal Solids,201929,2019,29,7 August,,71660566062,-1,-19
Performance 1,201929,2019,29,7 August,,71660566110,31,584
Performance 1,201929,2019,29,7 August,,71660566111,37,697
Performance 1,201929,2019,29,7 August,,71660566159,32,603
Performance 1,201929,2019,29,7 August,,71660566188,13,245
Performance 1,201929,2019,29,7 August,,71660566246,29,546
Performance 1,201929,2019,29,7 August,,71660566468,28,528
Performance 1,201929,2019,29,7 August,,71660566469,28,528
Performance 1,201929,2019,29,7 August,,71660566472,24,452
Performance 1,201929,2019,29,7 August,,71660566880,12,226
Rayon,201929,2019,29,7 August,,71660566881,12,226
Rayon,201929,2019,29,7 August,,71660567164,3,57
Rayon,201929,2019,29,7 August,,71660567167,11,207
Rayon,201929,2019,29,7 August,,71660567205,7,132
Rayon,201929,2019,29,7 August,,71660567230,6,113
WM.com Exclusive,201929,2019,29,7 August,,71660569812,8,64
WM.com Exclusive,201929,2019,29,7 August,,71660569813,3,24
WM.com Exclusive,201929,2019,29,7 August,,71660569940,13,103
WM.com Exclusive,201929,2019,29,7 August,,71660569941,1,8
WM.com Exclusive,201929,2019,29,7 August,,71660569961,1,8
WM.com Exclusive,201929,2019,29,7 August,,71660569962,9,72
WM.com Exclusive,201929,2019,29,7 August,,71660569963,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660570138,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660570147,4,75
WM.com Exclusive,201929,2019,29,7 August,,71660570148,2,38
WM.com Exclusive,201929,2019,29,7 August,,71660570150,1,19
WM.com Exclusive,201929,2019,29,7 August,,71660570151,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660570152,2,38
WM.com Exclusive,201929,2019,29,7 August,,71660570153,4,75
Seasonal Solids,201929,2019,29,7 August,,71660572627,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660574268,4,72
WM.com Exclusive,201929,2019,29,7 August,,71660574284,4,72
WM.com Exclusive,201929,2019,29,7 August,,71660574286,2,36
WM.com Exclusive,201929,2019,29,7 August,,71660574288,2,36
WM.com Exclusive,201929,2019,29,7 August,,71660574289,1,18
WM.com Exclusive,201929,2019,29,7 August,,71660574317,2,36
WM.com Exclusive,201929,2019,29,7 August,,71660574336,1,18
WM.com Exclusive,201929,2019,29,7 August,,71660574337,2,36
WM.com Exclusive,201929,2019,29,7 August,,71660574339,1,18
WM.com Exclusive,201929,2019,29,7 August,,71660574448,1,18
WM.com Exclusive,201929,2019,29,7 August,,71660574551,5,63
WM.com Exclusive,201929,2019,29,7 August,,71660574778,-1,-19
WM.com Exclusive,201929,2019,29,7 August,,71660574779,1,12
WM.com Exclusive,201929,2019,29,7 August,,71660574813,1,13
WM.com Exclusive,201929,2019,29,7 August,,71660574814,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660574815,2,25
WM.com Exclusive,201929,2019,29,7 August,,71660574816,2,19
WM.com Exclusive,201929,2019,29,7 August,,71660574817,1,13
WM.com Exclusive,201929,2019,29,7 August,,71660575670,3,48
WM.com Exclusive,201929,2019,29,7 August,,71660575671,2,32
WM.com Exclusive,201929,2019,29,7 August,,71660575672,2,32
WM.com Exclusive,201929,2019,29,7 August,,71660575849,1,13
WM.com Exclusive,201929,2019,29,7 August,,71660579104,2,38
WM.com Exclusive,201929,2019,29,7 August,,71660579105,2,38
WM.com Exclusive,201929,2019,29,7 August,,71660579107,2,38
WM.com Exclusive,201929,2019,29,7 August,,71660579174,1,25
WM.com Exclusive,201929,2019,29,7 August,,71660579175,2,50
Prints,201929,2019,29,7 August,,71660579315,1,16
Prints,201929,2019,29,7 August,,71660579318,1,16
Prints,201929,2019,29,7 August,,71660579319,0,0
Prints,201929,2019,29,7 August,,71660579325,4,64
Prints,201929,2019,29,7 August,,71660579573,2,32
Prints,201929,2019,29,7 August,,71660579574,5,80
Prints,201929,2019,29,7 August,,71660579575,0,0
Prints,201929,2019,29,7 August,,71660579576,1,16
Prints,201929,2019,29,7 August,,71660579577,4,64
Prints,201929,2019,29,7 August,,71660579578,1,16
WM.com Exclusive,201929,2019,29,7 August,,71660580527,0,0
WM.com Exclusive,201929,2019,29,7 August,,71660580528,1,18
